unread,CO2_unread,recipients,CO2_recipients,cc,CO2_cc,image,CO2_image,documents,CO2_document,words,CO2_words,links,CO2_links
0,0.03,0,0.3,0,0.03,3,150,6,300,79.988,39.994,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,7.524,3.762,1,0.2
0,0.03,0,0.3,0,0.03,4,200,10,500,98.836,49.418,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,4.848,2.424,0,0
0,0.03,0,0.3,0,0.03,0,0,2,100,88.908,44.454,1,0.2
0,0.03,1,26,1,0.3,0,0,0,0,8.608,4.304,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,1.196,0.598,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,30.856,15.428,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,71.112,35.556,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,20.968,10.484,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,41.144,20.572,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,79.94,39.97,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,28.06,14.03,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.18,1.09,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,6.928,3.464,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,30.02,15.01,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,97.732,48.866,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,82.492,41.246,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,47.732,23.866,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,34.3,17.15,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,8.4,4.2,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,46.972,23.486,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,102.612,51.306,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,30.644,15.322,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,32.472,16.236,1,0.2
0,0.03,1,26,1,0.3,0,0,0,0,46.52,23.26,1,0.2
0,0.03,1,26,0,0.03,0,0,3,150,2.82,1.41,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,15.436,7.718,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,185.22,92.61,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,5.628,2.814,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,21.296,10.648,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,8.172,4.086,1,0.2
0,0.03,1,26,0,0.03,1,50,1,50,133.44,66.72,0,0
0,0.03,1,26,0,0.03,0,0,0,0,28.444,14.222,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.248,1.624,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,49.552,24.776,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,36.356,18.178,1,0.2
0,0.03,1,26,1,0.3,0,0,0,0,52.704,26.352,0,0
0,0.03,1,26,0,0.03,0,0,0,0,51.896,25.948,0,0
0,0.03,1,26,0,0.03,0,0,0,0,3.996,1.998,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,106.544,53.272,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,10.3,5.15,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,111.98,55.99,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,3.1,1.55,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,11.876,5.938,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,117.516,58.758,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,69.356,34.678,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,55.9,27.95,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,122.608,61.304,1,0.2
0,0.03,0,0.3,4,,0,0,0,0,31.688,15.844,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,12.736,6.368,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,12.084,6.042,1,0.2
0,0.03,0,0.3,2,0.6,0,0,0,0,10.152,5.076,1,0.2
0,0.03,1,26,2,0.6,0,0,0,0,92.2,46.1,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,23.62,11.81,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,98.828,49.414,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,102.168,51.084,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,105.02,52.51,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,107.228,53.614,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,109.064,54.532,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,156.98,78.49,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,104.632,52.316,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,186.812,93.406,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,34.656,17.328,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,14.88,7.44,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,45.708,22.854,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,39.144,19.572,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,101.66,50.83,1,0.2
0,0.03,0,0.3,0,0.03,0,0,3,150,9.368,4.684,1,0.2
0,0.03,1,26,0,0.03,1,50,1,50,22.924,11.462,0,0
0,0.03,1,26,0,0.03,0,0,0,0,22.112,11.056,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,64.728,32.364,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,14.116,7.058,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,27.952,13.976,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,97.756,48.878,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,17.064,8.532,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.832,0.916,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,1.652,0.826,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,103.836,51.918,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,102.288,51.144,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,100.372,50.186,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,12.796,6.398,1,0.2
0,0.03,1,26,3,,0,0,0,0,74.156,37.078,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.068,1.034,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,100.404,50.202,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,4.528,2.264,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.068,1.034,0,0
0,0.03,0,0.3,4,,0,0,0,0,7.164,3.582,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,9.064,4.532,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.296,1.148,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,2.86,1.43,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,44.008,22.004,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,107.616,53.808,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,38.34,19.17,1,0.2
0,0.03,0,0.3,4,,0,0,0,0,8.468,4.234,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,0.956,0.478,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,28.044,14.022,1,0.2
0,0.03,1,26,31,,0,0,0,0,8.308,4.154,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,113.856,56.928,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,7.052,3.526,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,25.828,12.914,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,1.412,0.706,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,102.316,51.158,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,12.932,6.466,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,65.364,32.682,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,19.108,9.554,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,101.54,50.77,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,43.628,21.814,1,0.2
0,0.03,0,0.3,0,0.03,3,150,7,350,89.712,44.856,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,108.728,54.364,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,291.224,145.612,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,10.124,5.062,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,81.36,40.68,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,38.44,19.22,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,137.892,68.946,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,154.904,77.452,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,39.956,19.978,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,23.8,11.9,1,0.2
0,0.03,1,26,1,0.3,0,0,0,0,4.076,2.038,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,2.616,1.308,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.064,0.532,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,43.24,21.62,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,28.464,14.232,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,3.124,1.562,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,28.732,14.366,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,45.42,22.71,1,0.2
0,0.03,1,26,0,0.03,2,100,2,100,73.26,36.63,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,8.104,4.052,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,23.868,11.934,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,4.408,2.204,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,97.928,48.964,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,40.576,20.288,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,40.636,20.318,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,99.044,49.522,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,103.628,51.814,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,102.76,51.38,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,14.368,7.184,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,381.232,190.616,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,30.152,15.076,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,101.416,50.708,1,0.2
0,0.03,1,26,0,0.03,0,0,1,50,4.136,2.068,0,0
0,0.03,1,26,0,0.03,0,0,0,0,27.648,13.824,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,38.192,19.096,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,98.576,49.288,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,102.924,51.462,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,267.824,133.912,1,0.2
0,0.03,0,0.3,0,0.03,0,0,1,50,0.016,0.008,0,0
0,0.03,0,0.3,4,,0,0,0,0,4.552,2.276,0,0
0,0.03,1,26,0,0.03,0,0,0,0,4.132,2.066,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,14.832,7.416,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,37.532,18.766,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,9.728,4.864,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.368,1.184,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,34.604,17.302,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,5.688,2.844,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,39.716,19.858,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,111.536,55.768,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,30.084,15.042,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,113.764,56.882,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,106.344,53.172,1,0.2
0,0.03,1,26,3,,1,50,1,50,25.712,12.856,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,110.892,55.446,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,118.572,59.286,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,124.168,62.084,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,43.144,21.572,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,7.996,3.998,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,71.184,35.592,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,38.412,19.206,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,101.84,50.92,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,34.764,17.382,1,0.2
0,0.03,1,26,3,,0,0,0,0,42.988,21.494,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,51.448,25.724,1,0.2
0,0.03,0,0.3,0,0.03,0,0,2,100,23.112,11.556,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,32.48,16.24,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,9.268,4.634,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,41.532,20.766,0,0
0,0.03,0,0.3,4,,0,0,3,150,50.124,25.062,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,36.984,18.492,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.88,1.44,0,0
0,0.03,1,26,0,0.03,0,0,0,0,2.492,1.246,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,98.072,49.036,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,99.004,49.502,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,15.424,7.712,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,69.716,34.858,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,69.532,34.766,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,100.524,50.262,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,11.42,5.71,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,5.2,2.6,1,0.2
0,0.03,0,0.3,4,,0,0,0,0,54.516,27.258,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,29.136,14.568,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,98.724,49.362,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,11.532,5.766,0,0
0,0.03,0,0.3,4,,0,0,0,0,62.352,31.176,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,104.7,52.35,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,99.616,49.808,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,106.748,53.374,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,58.104,29.052,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,25.128,12.564,0,0
0,0.03,1,26,0,0.03,0,0,0,0,20.968,10.484,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,16.004,8.002,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,9.5,4.75,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,102.352,51.176,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,116.392,58.196,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.668,1.334,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,66.292,33.146,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,1.588,0.794,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,40.412,20.206,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,98.012,49.006,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,103.576,51.788,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,99.556,49.778,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.772,1.386,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,6.572,3.286,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,15.556,7.778,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,70.412,35.206,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,29.94,14.97,0,0
0,0.03,1,26,0,0.03,0,0,4,200,30.884,15.442,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,66.372,33.186,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,10,5,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,8.244,4.122,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,24.76,12.38,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,20.984,10.492,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,11.712,5.856,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,14.472,7.236,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,11.936,5.968,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,47.64,23.82,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,98.32,49.16,1,0.2
0,0.03,1,26,0,0.03,1,50,2,100,7.552,3.776,0,0
0,0.03,1,26,0,0.03,0,0,0,0,44.96,22.48,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,14.984,7.492,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,66.04,33.02,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,16.188,8.094,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,2.964,1.482,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,21.556,10.778,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,67.7,33.85,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,47.12,23.56,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,22.024,11.012,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.444,0.722,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,4.9,2.45,0,0
0,0.03,1,26,0,0.03,0,0,0,0,21.848,10.924,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,31.648,15.824,1,0.2
0,0.03,0,0.3,1,0.3,0,0,1,50,46.276,23.138,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,23.58,11.79,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,33.068,16.534,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,44.604,22.302,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,8.592,4.296,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,43.656,21.828,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,62.344,31.172,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,57.68,28.84,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,72.688,36.344,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,54.816,27.408,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,20.908,10.454,0,0
0,0.03,0,0.3,4,,0,0,0,0,77.58,38.79,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,94.076,47.038,1,0.2
0,0.03,0,0.3,2,0.6,0,0,0,0,93.864,46.932,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,16.132,8.066,1,0.2
0,0.03,1,26,2,0.6,2,100,2,100,101.016,50.508,1,0.2
0,0.03,1,26,2,0.6,1,50,1,50,116.028,58.014,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,35.516,17.758,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,6.332,3.166,1,0.2
0,0.03,0,0.3,0,0.03,0,0,1,50,77.748,38.874,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,27.56,13.78,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,3.852,1.926,0,0
0,0.03,0,0.3,2,0.6,0,0,0,0,104.868,52.434,1,0.2
0,0.03,1,26,1,0.3,0,0,0,0,2.644,1.322,0,0
0,0.03,1,26,0,0.03,0,0,0,0,7.928,3.964,0,0
0,0.03,1,26,0,0.03,0,0,1,50,5.1,2.55,0,0
0,0.03,1,26,68,,0,0,0,0,124.452,62.226,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,18.968,9.484,1,0.2
0,0.03,0,0.3,2,0.6,0,0,0,0,3.124,1.562,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,22.908,11.454,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,51.948,25.974,0,0
0,0.03,0,0.3,6,,1,50,1,50,121.116,60.558,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,38.768,19.384,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.668,0.834,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,256.808,128.404,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,6.76,3.38,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,18.636,9.318,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,93.408,46.704,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,94.448,47.224,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,34.58,17.29,1,0.2
0,0.03,1,26,1,0.3,0,0,0,0,4.108,2.054,0,0
0,0.03,1,26,0,0.03,0,0,0,0,125.592,62.796,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,22.296,11.148,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,4.488,2.244,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,31.108,15.554,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,36.108,18.054,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,0.332,0.166,0,0
0,0.03,0,0.3,0,0.03,1,50,1,50,65.12,32.56,1,0.2
0,0.03,1,26,0,0.03,0,0,1,50,3.288,1.644,0,0
0,0.03,1,26,0,0.03,0,0,0,0,133.372,66.686,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,97.896,48.948,1,0.2
0,0.03,0,0.3,0,0.03,4,200,4,200,113.872,56.936,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.144,0.572,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,1.3,0.65,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,36.516,18.258,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,7.704,3.852,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,257.604,128.802,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,8.44,4.22,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,29.764,14.882,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,47.112,23.556,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,6.792,3.396,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,0.032,0.016,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,1.088,0.544,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,6.096,3.048,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,126.828,63.414,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,88.756,44.378,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,114.604,57.302,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,6.768,3.384,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,4.384,2.192,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,4.888,2.444,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,46.18,23.09,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,15.56,7.78,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,1.192,0.596,0,0
0,0.03,0,0.3,1,0.3,0,0,0,0,67.116,33.558,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,4.44,2.22,0,0
0,0.03,0,0.3,3,,0,0,0,0,91.716,45.858,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,2.088,1.044,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,7.964,3.982,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,57.084,28.542,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,119.728,59.864,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,0.352,0.176,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,126.12,63.06,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,46.168,23.084,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,51.332,25.666,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,5.028,2.514,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,123.936,61.968,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.876,1.938,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,29.936,14.968,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,93.108,46.554,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,37.916,18.958,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,47.344,23.672,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,1.56,0.78,0,0
0,0.03,1,26,0,0.03,0,0,0,0,26.948,13.474,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,9.032,4.516,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,139.124,69.562,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,13.548,6.774,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,80.736,40.368,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,24.848,12.424,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,22.268,11.134,0,0
0,0.03,1,26,0,0.03,0,0,0,0,3.928,1.964,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,0.836,0.418,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,15.256,7.628,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,39.052,19.526,1,0.2
0,0.03,0,0.3,1,0.3,0,0,0,0,4.1,2.05,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,3.844,1.922,0,0
0,0.03,1,26,0,0.03,0,0,0,0,73.412,36.706,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,15.324,7.662,1,0.2
0,0.03,1,26,0,0.03,1,50,2,100,43.46,21.73,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,311.136,155.568,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,80.64,40.32,1,0.2
0,0.03,1,26,0,0.03,0,0,0,0,12.932,6.466,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,1.68,0.84,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,107.552,53.776,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,39.548,19.774,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,5.704,2.852,0,0
0,0.03,0,0.3,0,0.03,0,0,0,0,8.04,4.02,1,0.2
0,0.03,0,0.3,0,0.03,0,0,0,0,32.008,16.004,1,0.2
